Date	Air temperature	Underground temperature	Fuel temperature (start of day)	Fuel volume (start of day)	Amount of sales	Supplier name	Driver name	Refill volume	Refill temperature	Fuel temperature (end of day)	Fuel volume (end of day)
2000-2-29	-0.5474609575382866	7.10551565549949	7.484951501226546	773.2038821809349	0.780118130815788	 	 	0.0	-0.5474609575382866	7.484951501226546	772.4237640501191	
2000-3-1	7.718561608820665	7.0547375441765645	7.43275198816685	772.423764050119	0.7656934211032876	 	 	0.0	7.718561608820665	7.43275198816685	771.6580706290157	
2000-3-2	6.329633295974784	7.004230092579781	7.380707014266509	771.6580706290158	0.6870064517570795	 	 	0.0	6.329633295974784	7.38070701426651	770.9710641772589	
2000-3-3	5.634677825084597	6.954008185486948	7.3288383122154785	770.9710641772589	0.8271951390614888	 	 	0.0	5.634677825084597	7.3288383122154785	770.1438690381973	
2000-3-4	6.7668815236115565	6.904086623524605	7.277151462208625	770.1438690381973	0.6149885066863179	 	 	0.0	6.7668815236115565	7.277151462208625	769.528880531511	
2000-3-5	5.103479543495831	6.8544801188061975	7.2256778633673315	769.528880531511	0.675984609989975	 	 	0.0	5.103479543495831	7.2256778633673315	768.8528959215209	
2000-3-6	7.168991911942448	6.805203290596357	7.17442778052005	768.8528959215209	0.8391566934215897	 	 	0.0	7.168991911942448	7.17442778052005	768.0137392280993	
2000-3-7	4.27480298382676	6.756270661002537	7.123405002286594	768.0137392280994	0.5074147006031773	 	 	0.0	4.27480298382676	7.123405002286594	767.5063245274963	
2000-3-8	4.888249242873129	6.707696650695276	7.072648927067566	767.5063245274965	0.554422691429158	 	 	0.0	4.888249242873129	7.072648927067566	766.9519018360672	
2000-3-9	4.582281057806218	6.659495574658362	7.022169626297774	766.9519018360672	0.5732671107698851	 	 	0.0	4.582281057806218	7.022169626297774	766.3786347252974	
2000-3-10	6.059086327871067	6.611681637970145	6.971979673621322	766.3786347252974	0.5447249541974294	 	 	0.0	6.059086327871067	6.971979673621322	765.8339097711	
2000-3-11	5.135002400028601	6.564268931617232	6.922095096303313	765.8339097711	0.5053500392163123	 	 	0.0	5.135002400028601	6.922095096303313	765.3285597318837	
2000-3-12	5.214862087570233	6.517271428341803	6.872532398866852	765.3285597318836	0.5737888272148892	 	 	0.0	5.214862087570233	6.872532398866853	764.7547709046687	
2000-3-13	6.8150866289254575	6.470702978523793	6.82330050331925	764.7547709046687	0.9988562843912558	 	 	0.0	6.8150866289254575	6.82330050331925	763.7559146202774	
2000-3-14	3.0802206826221745	6.424577306099107	6.77438522314152	763.7559146202774	0.8342571915320918	 	 	0.0	3.0802206826221745	6.77438522314152	762.9216574287454	
2000-3-15	3.806637122368954	6.378908004515125	6.7258154631328875	762.9216574287454	0.7250802301129331	 	 	0.0	3.806637122368954	6.7258154631328875	762.1965771986326	
2000-3-16	5.417368039257965	6.333708532724643	6.677614435855906	762.1965771986326	0.6852152025241742	 	 	0.0	5.417368039257965	6.677614435855905	761.5113619961082	
2000-3-17	5.047448419566721	6.288992211219461	6.629799498532158	761.5113619961083	0.7361301390589964	 	 	0.0	5.047448419566721	6.629799498532158	760.7752318570493	
2000-3-18	6.767780737871909	6.244772218104771	6.58238157559583	760.7752318570493	0.8538589086286861	 	 	0.0	6.767780737871909	6.58238157559583	759.9213729484205	
2000-3-19	4.854456711711704	6.201061585215513	6.535367654063206	759.9213729484205	0.9851136107765509	 	 	0.0	4.854456711711704	6.535367654063206	758.9362593376441	
2000-3-20	7.815929971118866	6.157873194275826	6.488764801035565	758.9362593376441	0.9203244236615021	 	 	0.0	7.815929971118866	6.488764801035564	758.0159349139825	
2000-3-21	4.551953165877072	6.115219773102756	6.442593493905722	758.0159349139825	0.890970954075818	 	 	0.0	4.551953165877072	6.442593493905721	757.1249639599068	
2000-3-22	3.2678503052379337	6.0731138918552965	6.396870958718805	757.1249639599068	0.5858331950629897	 	 	0.0	3.2678503052379337	6.396870958718805	756.539130764844	
2000-3-23	6.863061786553476	6.031567959329917	6.3516310439110315	756.539130764844	0.6125454063077593	 	 	0.0	6.863061786553476	6.3516310439110315	755.9265853585363	
2000-3-24	7.855066404357895	5.990594219303626	6.306883904731447	755.9265853585363	0.603964689106276	 	 	0.0	7.855066404357895	6.306883904731448	755.3226206694299	
2000-3-25	6.493614886639595	5.9502047469256745	6.262642170649847	755.3226206694299	0.9792874817401849	 	 	0.0	6.493614886639595	6.262642170649846	754.3433331876896	
2000-3-26	5.764827951721467	5.91041144515896	6.218895174117335	754.3433331876896	0.9389977693875757	 	 	0.0	5.764827951721467	6.218895174117335	753.404335418302	
2000-3-27	4.669269182846292	5.871226041272163	6.175660664746159	753.404335418302	0.7316814350867653	 	 	0.0	4.669269182846292	6.175660664746159	752.6726539832152	
2000-3-28	3.659157945540508	5.832660083383665	6.132965491050974	752.672653983215	0.8801349177578516	 	 	0.0	3.659157945540508	6.132965491050974	751.7925190654572	
2000-3-29	5.33559807667647	5.794724937058273	6.0908133799415545	751.7925190654572	0.6113545241013423	 	 	0.0	5.33559807667647	6.0908133799415545	751.1811645413559	
2000-3-30	8.973205195557764	5.757431781957729	6.04923345462583	751.1811645413559	0.8576220173153164	 	 	0.0	8.973205195557764	6.04923345462583	750.3235425240406	
2000-3-31	6.189520566461081	5.7207916085460155	6.008222646388109	750.3235425240406	0.6749996394444715	 	 	0.0	6.189520566461081	6.00822264638811	749.648542884596	
2000-4-1	4.231951730609674	5.684815214850412	5.967804345317419	749.648542884596	0.7681953157480995	 	 	0.0	4.231951730609674	5.967804345317419	748.880347568848	
2000-4-2	8.140772573116456	5.649513203279271	5.927984652417304	748.8803475688483	0.8866328926380398	 	 	0.0	8.140772573116456	5.9279846524173045	747.9937146762101	
2000-4-3	5.3770447122609895	5.614895977497438	5.888769079058207	747.9937146762101	0.860132092503299	 	 	0.0	5.3770447122609895	5.888769079058207	747.1335825837068	
2000-4-4	3.440403739443207	5.58097373936024	5.850171862834946	747.1335825837067	0.7260593921740269	 	 	0.0	3.440403739443207	5.850171862834946	746.4075231915325	
2000-4-5	8.372139489619505	5.547756485906959	5.812212402804988	746.4075231915325	0.8599742443452917	 	 	0.0	8.372139489619505	5.812212402804987	745.5475489471871	
2000-4-6	5.25587549784458	5.5152540064146525	5.774894591373521	745.5475489471872	0.7772829171009495	 	 	0.0	5.25587549784458	5.774894591373521	744.7702660300863	
2000-4-7	4.026655924549384	5.483475879513211	5.738234547128205	744.7702660300863	0.9465642718424772	 	 	0.0	4.026655924549384	5.738234547128205	743.8237017582438	
2000-4-8	7.474619075553579	5.452431470362493	5.702234633266318	743.8237017582438	0.5763319083825612	 	 	0.0	7.474619075553579	5.702234633266318	743.2473698498612	
2000-4-9	7.066210457674312	5.422129927892366	5.666925332124399	743.2473698498612	0.6165268676262609	 	 	0.0	7.066210457674312	5.666925332124399	742.630842982235	
2000-4-10	10.339091393529133	5.39258018210648	5.632313441576831	742.630842982235	0.5837610919697029	 	 	0.0	10.339091393529133	5.632313441576831	742.0470818902654	
2000-4-11	7.9949265802674025	5.363790941450549	5.598409618595859	742.0470818902654	0.607203546068074	 	 	0.0	7.9949265802674025	5.598409618595859	741.4398783441974	
2000-4-12	6.026756784737169	5.335770690245937	5.565221547217313	741.4398783441974	0.9409132410467684	 	 	0.0	6.026756784737169	5.565221547217313	740.4989651031505	
2000-4-13	7.455970412494164	5.308527686189283	5.532742870142929	740.4989651031505	0.5870706330702451	 	 	0.0	7.455970412494164	5.532742870142929	739.9118944700803	
2000-4-14	3.87701551259338	5.282069957918927	5.501000866291433	739.9118944700803	0.9916896467300523	 	 	0.0	3.87701551259338	5.501000866291433	738.9202048233502	
2000-4-15	5.374676611916047	5.256405302648831	5.4699860975294206	738.9202048233502	0.7239267958622165	 	 	0.0	5.374676611916047	5.4699860975294206	738.1962780274881	
2000-4-16	10.839433369113374	5.231541283870702	5.439721316827276	738.1962780274881	0.7316947717861755	 	 	0.0	10.839433369113374	5.439721316827276	737.464583255702	
2000-4-17	4.236651062246815	5.207485229124998	5.410215025136868	737.464583255702	0.7520172157310953	 	 	0.0	4.236651062246815	5.410215025136868	736.7125660399709	
2000-4-18	4.957578919067086	5.184244227841469	5.381475084804666	736.7125660399709	0.8456151687595201	 	 	0.0	4.957578919067086	5.381475084804666	735.8669508712114	
2000-4-19	4.7002357331710485	5.161825129249868	5.35350641281361	735.8669508712115	0.9804765346707907	 	 	0.0	4.7002357331710485	5.35350641281361	734.8864743365408	
2000-4-20	6.883952842361647	5.140234540361451	5.326312873433637	734.8864743365408	0.5308042223072793	 	 	0.0	6.883952842361647	5.326312873433637	734.3556701142334	
2000-4-21	3.867365287784734	5.119478824021867	5.299921078527046	734.3556701142334	0.5870398615030956	 	 	0.0	3.867365287784734	5.299921078527046	733.7686302527304	
2000-4-22	9.49397060286799	5.099564097035985	5.27433513033436	733.7686302527304	0.9823226151433616	 	 	0.0	9.49397060286799	5.27433513033436	732.7863076375871	
2000-4-23	7.265845361432183	5.080496228365256	5.24954758593665	732.7863076375869	0.9882236791747019	 	 	0.0	7.265845361432183	5.24954758593665	731.7980839584122	
2000-4-24	7.878875662182473	5.062280837398099	5.225567338630725	731.7980839584122	0.8419935952961549	 	 	0.0	7.878875662182473	5.225567338630725	730.9560903631161	
2000-4-25	6.543407706552522	5.04492329229384	5.202407926896888	730.9560903631161	0.8557598869710944	 	 	0.0	6.543407706552522	5.202407926896888	730.100330476145	
2000-4-26	7.499363794968267	5.028428708400689	5.1800762306723565	730.100330476145	0.8340473574009245	 	 	0.0	7.499363794968267	5.1800762306723565	729.2662831187444	
2000-4-27	6.5342597014554675	5.01280194674823	5.1585800394200945	729.2662831187444	0.6899343858551854	 	 	0.0	6.5342597014554675	5.1585800394200945	728.5763487328891	
2000-4-28	4.64232963343616	4.998047612614848	5.137930310751949	728.5763487328891	0.7231388231245289	 	 	0.0	4.64232963343616	5.137930310751949	727.8532099097646	
2000-4-29	9.595172867142328	4.984170054170535	5.11813162090602	727.8532099097646	0.5649053818960695	 	 	0.0	9.595172867142328	5.11813162090602	727.2883045278685	
2000-4-30	6.094023340040704	4.97117336119546	5.0991938329527935	727.2883045278685	0.5202283364816808	 	 	0.0	6.094023340040704	5.0991938329527935	726.768076191387	
2000-5-1	9.016758527042594	4.959061363874697	5.0811225198403775	726.768076191387	0.7256384555128603	 	 	0.0	9.016758527042594	5.0811225198403775	726.042437735874	
2000-5-2	6.135023400529666	4.94783763166945	5.063916651170921	726.042437735874	0.9191288562533612	 	 	0.0	6.135023400529666	5.063916651170921	725.1233088796207	
2000-5-3	6.044130103214105	4.9375054722651175	5.04757680602948	725.1233088796207	0.9576898841081605	 	 	0.0	6.044130103214105	5.04757680602948	724.1656189955127	
2000-5-4	8.45935338634687	4.928067930596498	5.032108073494849	724.1656189955127	0.7953712459901917	 	 	0.0	8.45935338634687	5.032108073494849	723.3702477495225	
2000-5-5	4.775978544535876	4.91952778795044	5.017519648979903	723.3702477495225	0.8319033837026979	 	 	0.0	4.775978544535876	5.017519648979903	722.5383443658197	
2000-5-6	8.767829875653415	4.91188756114618	5.003815333750976	722.5383443658197	0.5211607123661935	 	 	0.0	8.767829875653415	5.003815333750976	722.0171836534535	
2000-5-7	8.09960392293112	4.905149501793627	4.991005329225331	722.0171836534535	0.8786781806002013	 	 	0.0	8.09960392293112	4.991005329225331	721.1385054728532	
2000-5-8	10.934439845858643	4.899315595629796	4.979086050589811	721.1385054728532	0.5101416635508897	 	 	0.0	10.934439845858643	4.979086050589811	720.6283638093023	
2000-5-9	8.584631052558972	4.894387561933614	4.968067600022225	720.6283638093023	0.9986507013782687	 	 	0.0	8.584631052558972	4.968067600022225	719.6297131079241	
2000-5-10	5.385932470795392	4.89036685301923	4.957944943531093	719.6297131079241	0.9758197470450398	 	 	0.0	5.385932470795392	4.957944943531093	718.653893360879	
2000-5-11	7.478559840867497	4.887254653808014	4.948722618530243	718.653893360879	0.8165509693776745	 	 	0.0	7.478559840867497	4.948722618530243	717.8373423915014	
2000-5-12	7.614832339958091	4.885051881479361	4.940406274954184	717.8373423915014	0.6729835131722418	 	 	0.0	7.614832339958091	4.940406274954184	717.1643588783292	
2000-5-13	11.165696354971361	4.883759185200385	4.933000130973968	717.1643588783292	0.5261076831830925	 	 	0.0	11.165696354971361	4.933000130973968	716.6382511951459	
2000-5-14	6.409375399793139	4.883376945934614	4.926507377075562	716.6382511951459	0.9553130865194028	 	 	0.0	6.409375399793139	4.926507377075562	715.6829381086266	
2000-5-15	4.076373758968159	4.883905276329713	4.920925527875929	715.6829381086266	0.9199496631577951	 	 	0.0	4.076373758968159	4.920925527875929	714.7629884454687	
2000-5-16	9.676990820917812	4.8853440206842915	4.9162572896328705	714.7629884454687	0.7703591786945627	 	 	0.0	9.676990820917812	4.9162572896328705	713.9926292667742	
2000-5-17	5.349417226038059	4.887692754993782	4.912505457053188	713.9926292667742	0.8085700881128711	 	 	0.0	5.349417226038059	4.912505457053188	713.1840591786614	
2000-5-18	4.976639716239841	4.890950787075404	4.909670995082819	713.1840591786614	0.6788372702062819	 	 	0.0	4.976639716239841	4.909670995082819	712.505221908455	
2000-5-19	3.5136502848111277	4.895117156772148	4.907755248399709	712.505221908455	0.7859772624315695	 	 	0.0	3.5136502848111277	4.907755248399709	711.7192446460236	
2000-5-20	6.031949610800893	4.9001906362357435	4.906758357233783	711.7192446460236	0.7151334783658325	 	 	0.0	6.031949610800893	4.906758357233783	711.0041111676577	
2000-5-21	8.296390533856332	4.906169730288504	4.906680704364135	711.0041111676577	0.6213582599878533	 	 	0.0	8.296390533856332	4.906680704364135	710.3827529076699	
2000-5-22	4.220013927684245	4.913052676863966	4.907522077207516	710.3827529076699	0.7442994528255328	 	 	0.0	4.220013927684245	4.907522077207516	709.6384534548444	
2000-5-23	9.543873553324184	4.920837447526186	4.90928220660458	709.6384534548444	0.8409504203651853	 	 	0.0	9.543873553324184	4.90928220660458	708.7975030344792	
2000-5-24	7.077015700010534	4.929521748067515	4.911960953574702	708.7975030344792	0.6446742776138464	 	 	0.0	7.077015700010534	4.911960953574702	708.1528287568653	
2000-5-25	8.143119054723263	4.939103019184724	4.91555669728342	708.1528287568653	0.9026810093252394	 	 	0.0	8.143119054723263	4.91555669728342	707.2501477475403	
2000-5-26	4.0775391619955235	4.949578437233237	4.920069888802889	707.2501477475403	0.8894748042044647	 	 	0.0	4.0775391619955235	4.920069888802889	706.3606729433357	
2000-5-27	5.574677127372275	4.960944915059273	4.9254993835233885	706.3606729433357	0.6686427054598174	 	 	0.0	5.574677127372275	4.9254993835233885	705.692030237876	
2000-5-28	5.913519684383156	4.973199102909646	4.931841734305808	705.692030237876	0.7829183721185171	 	 	0.0	5.913519684383156	4.931841734305808	704.9091118657574	
2000-5-29	5.173845608433573	4.986337389418951	4.939096174834858	704.9091118657574	0.5030790151711043	 	 	0.0	5.173845608433573	4.939096174834858	704.4060328505863	
2000-5-30	4.013940061164564	5.000355902673848	4.94725720765993	704.4060328505863	0.8521710641815322	 	 	0.0	4.013940061164564	4.94725720765993	703.5538617864047	
2000-5-31	7.980728248217825	5.015250511354138	4.95632685502769	703.5538617864047	0.6925284328178227	 	 	0.0	7.980728248217825	4.95632685502769	702.8613333535869	
2000-6-1	14.113220257731056	5.031016825950276	4.96630014877378	702.8613333535869	0.7139522449717843	 	 	0.0	14.113220257731056	4.96630014877378	702.1473811086151	
2000-6-2	12.119417111466552	5.047650200056986	4.977174440541078	702.1473811086151	0.6217009449056485	 	 	0.0	12.119417111466552	4.977174440541078	701.5256801637096	
2000-6-3	14.82664305833535	5.065145731742571	4.9889448638083564	701.5256801637096	0.6400843963686662	 	 	0.0	14.82664305833535	4.9889448638083564	700.8855957673408	
